Parada;nodo Inter Urbano;TIPO MOBILIARIO (ACTUAL);DISTRITO;DIRECCIÓN;VIAL;Nº;emplazamiento;sentido;Direccion_completa;Coord ED50_X;Coord ED50_Y;CONT PILAS;nº_linea;X ETRS89 U.T.M.;Y ETRS89 U.T.M.;Longitud;Latitud
1568;;MARQUESINA MOD XXI 5-M STD;TETUAN;BRAVO MURILLO;CALLE;122;JTO MERCADO MARAVILLAS;PZA CASTILLA;BRAVO MURILLO, CALLE Nº122  JTO MERCADO MARAVILLAS PZA CASTILLA;440450,4;4478038,3;SI;3/64/66/124/128/N23/;440341;4477830,84;-3.7035397;40.4489949
1571;;MARQUESINA MOD XXI 4-M STD;TETUAN;BRAVO MURILLO;CALLE;192;ANT C/ MANUEL DE LUNA;PZA CASTILLA;BRAVO MURILLO, CALLE Nº192 ANTES C/ MANUEL DE LUNA PZA CASTILLA;440531,9;4478677,3;SI;64/66/124/126/128/N23/;440422,51;4478469,84;-3.7026385;40.4547572
2651;;MARQUESINA MOD XXI 4-M STD;TETUAN;BRAVO MURILLO;CALLE;318;DESP.C/ ROSA DE SILVA;PZA.CASTILLA;BRAVO MURILLO, CALLE Nº318 DESP.C/ ROSA DE SILVA PZA.CASTILLA;441098,3;4479677,3;SI;66/124/N23/;440988,91;4479469,84;-3.696052;40.463806
6325;6325;MARQUESINA MOD XXI 5-M STD;FUENCARRAL;COLMENAR;CTRA;0;FTE Nº 2;MADRID;COLMENAR, CTRA. Nº0 FTE Nº 2 MADRID;434005,2;4486969,3;SI;601/602/;433895,89;4486761,94;-3.78047;40.5289606
1530;;MARQUESINA MOD XXI 5-M STD;TETUAN;BRAVO MURILLO;CALLE;377;FTE JUZGADOS;CUATRO CAMINOS;BRAVO MURILLO, CALLE Nº377 FTE JUZGADOS  CUATRO CAMINOS;441568,2;4479894,6;SI;49/66/124;441458,81;4479687,13;-3.6905299;40.4657967
1424;;MARQUESINA MOD XXI 5-M STD;CHAMBERI;AGUSTIN DE BETHENCOURT;CALLE;3;ESQ C/ CRISTOBAL BORDIU;C/ RIOS ROSAS;AGUSTIN DE BETHENCOURT, CALLE Nº3 ESQ C/ CRISTOBAL BORDIU C/ RIOS ROSAS;441174,9;4477322,5;SI;45/;441065,5;4477115,03;-3.6949301;40.4425983
1382;;MARQUESINA MOD XXI 5-M STD;CHAMBERI;BRAVO MURILLO;CALLE;79;ESQ C/ RAMIRO II;GTA DE QUEVEDO;BRAVO MURILLO, CALLE Nº79 ESQ C/ RAMIRO II GTA DE QUEVEDO;440392,5;4477426,2;SI;3/37/149/;440283,1;4477218,73;-3.7041649;40.4434766
432;;MARQUESINA MOD XXI 5-M STD;CHAMARTIN;VELAZQUEZ;CALLE;146;-;AV DOCTOR ARCE;VELAZQUEZ, CALLE Nº146 - AV DOCTOR ARCE;442227,4;4477373,8;SI;16/19/51/N1/;442117,99;4477166,31;-3.6825251;40.4431342
1193;;MARQUESINA MOD XXI 5-M REDUCIDA;VILLAVERDE;ALCOCER;CALLE;0;JTO APEADERO RENFE;REAL DE PINTO;ALCOCER, CALLE Nº0 JTO APEADERO RENFE REAL DE PINTO;440209,1;4467074,2;SI;REFUGIO;440099,64;4466866,71;-3.7053542;40.3502073
2278;;MARQUESINA MOD XXI 5-M STD;RETIRO;CRUZ DEL SUR;CALLE;0;FTE. C/ DE PERSEO;AV MEDITERRANEO;CRUZ DEL SUR, CALLE Nº0 FTE. C/ DE PERSEO AV MEDITERRANEO;443348,1;4473407,6;SI;32/;443238,67;4473200,1;-3.6689572;40.4074817
1905;;MARQUESINA MOD XXI 5-M STD;TETUAN;ORENSE;CALLE;0;FTE Nº 14;RAIMUNDO FDEZ.V;ORENSE, CALLE Nº0 FTE Nº 14 RAIMUNDO FDEZ.V;441143,8;4478100,5;SI;5/149/;441034,4;4477893,03;-3.695369;40.4496046
527;;MARQUESINA MOD XXI 5-M STD;CHAMBERI;GENERAL MARTINEZ CAMPOS;Pº;18;-;Pº CASTELLANA;GENERAL MARTINEZ CAMPOS, Pº Nº18 - Pº CASTELLANA;441074,2;4476474,2;SI;5/16/61/;440964,79;4476266,73;-3.6960387;40.4349493
525;;MARQUESINA MOD XXI 5-M STD;CHAMBERI;ELOY GONZALO;CALLE;34;-;GENERAL M. CAMPOS;ELOY GONZALO, CALLE Nº34 - GENERAL M. CAMPOS;440756,7;4476437,7;SI;16/61/;440647,3;4476230,23;-3.6997783;40.4345979
764;;MARQUESINA MOD XXI 4-M STD;CIUDAD LINEAL;JOSE DEL HIERRO;CALLE;0;FTE C/ VIRGEN DE LLUC;C/ ARTURO SORIA;JOSE DEL HIERRO, CALLE Nº0 FTE C/ VIRGEN DE LLUC C/ ARTURO SORIA;444722,9;4476432,8;SI;48/146/;444613,47;4476225,28;-3.6530191;40.4348268
1182;;MARQUESINA MOD XXI 5-M STD;ARGANZUELA;DELICIAS;Pº;95;-;GTA CARLOS V;DELICIAS, Pº Nº97 - GTA CARLOS V;441173,5;4472079,9;SI;8/19/45/47/59/85/86/247/N13/;441064,08;4471872,42;-3.6944611;40.3953702
1184;8211;MARQUESINA MOD XXI 5-M REDUCIDA ;ARGANZUELA;DELICIAS;Pº;47;-;GTA CARLOS V;DELICIAS, Pº Nº47 - GTA CARLOS V;441252;4472898,8;SI;6/19/45/47/55/59/85/86/247/N13/N14/N801/N805/;441142,58;4472691,32;-3.6936118;40.4027528
1436;;MARQUESINA MOD XXI 5-M STD;RETIRO;DR. ESQUERDO;CALLE;187;ESQ C/GARIBAY;PZA MANUEL BECERRA;DR. ESQUERDO, CALLE Nº187 ESQ C/GARIBAY PZA MANUEL BECERRA;443072,1;4473015,5;SI;56/156/;442962,67;4472808;-3.6721747;40.4039306
2129;;MARQUESINA MOD XXI 5-M STD;RETIRO;MEDITERRANEO;AV;1;ENTRE  Nº 1-3;MARIANO CAVIA;MEDITERRANEO, AV Nº1 ENTRE  Nº 1-3 MARIANO CAVIA;442582,6;4473426,8;SI;14/32/N9/;442473,18;4473219,31;-3.67798;40.4076022
1051;;MARQUESINA MOD XXI 5-M STD;VILLA DE VALLECAS;MONTES DE BARBANZA;CALLE;9;ESQ C/ PICO DE LA CIERVA;REAL DE ARGANDA;MONTES DE BARBANZA,CALLE Nº9 ESQ C/ PICO DE LA CIERVA REAL DE ARGANDA;447552,6;4470081,4;SI;54/142/103/;447443,13;4469873,83;-3.6191342;40.3777925
2127;;MARQUESINA MOD XXI 5-M STD;RETIRO;MEDITERRANEO;AV;33;FTA Nº 28;MARIANO CAVIA;MEDITERRANEO, AV Nº33 FTA Nº 28 MARIANO CAVIA;442966,7;4473370,5;SI;14/32/63/;442857,27;4473163;-3.6734486;40.4071214
4543;;MARQUESINA MOD XXI 4-M REDUCIDA;LATINA;OCAÑA;CALLE;23;CALLEJON DE OCAÑA;C/ MAQUEDA;OCAÑA, CALLE Nº23 CALLEJON DE OCAÑA C/ MAQUEDA;436016,5;4470877,9;SI;17/N26/;435907,11;4470670,46;-3.7551016;40.3841616
4694;;MARQUESINA MOD XXI 4-M STD;VILLA DE VALLECAS;SAN JAIME;CALLE;19;ESQ PZA SAN JAIME;CTRA VILLAVERDE;SAN JAIME, CALLE Nº19 ESQ PZA SAN JAIME CTRA VILLAVERDE;447060,5;4470462,8;SI;130/T31/;446951,03;4470255,24;-3.6249627;40.3811974
151;;MARQUESINA MOD XXI 4-M STD;SALAMANCA;DR. ESQUERDO;CALLE;49;FTE. CASA DE LA MONEDA;PZA MANUEL BECERRA;DR. ESQUERDO, CALLE Nº49 FTE. CASA DE LA MONEDA PZA MANUEL BECERRA;443382,8;4475093,8;SI;2/30/56/71/143/156/;443273,38;4474886,3;-3.6686985;40.4226743
5412;;MARQUESINA MOD XXI 5-M STD;HORTALEZA;ESTACION HORTALEZA (ACCESO);CTRA;0;ESQ. C/ DEL TRINQUETE;AV. SAN LUIS;ESTACION HORTALEZA, CTRA. ACCESO Nº0 ESQ. C/ DEL TRINQUETE AV. SAN LUIS;444490;4480744,2;SI;172/;444380,6;4480536,7;-3.6561422;40.4736507
236;;MARQUESINA MOD XXI 4-M STD;CIUDAD LINEAL;ARTURO SORIA;CALLE;5;-;PZA. CIUDAD LINEAL;ARTURO SORIA, CALLE Nº5 - PZA. CIUDAD LINEAL;445938,4;4476832,5;SI;48/70/;445828,97;4476624,96;-3.638723;40.4385074
231;;MARQUESINA MOD XXI 5-M STD;CIUDAD LINEAL;ARTURO SORIA;CALLE;90;-;M-40;ARTURO SORIA, CALLE Nº90 - M-40;445357,3;4477560,9;SI;21/70/;445247,88;4477353,37;-3.6456369;40.4450313
1403;;MARQUESINA MOD XXI 5-M STD;RETIRO;CIUDAD DE BARCELONA;AV;1;FTE Nº 6 (2 MARQUESINA);GTA CARLOS V;CIUDAD DE BARCELONA, AV Nº1  FTE Nº 6 (2 MARQUESINA) GTA CARLOS V;441988,9;4473216,3;SI;24/37/54/57/141/;441879,48;4473008,81;-3.6849573;40.4056647
1407;;MARQUESINA MOD XXI 4-M STD;RETIRO;CIUDAD DE BARCELONA;AV;49;-;GTA CARLOS V;CIUDAD DE BARCELONA, AV Nº49 - GTA CARLOS V;442572,1;4472926,6;SI;24/37/54/57/141/;442462,68;4472719,11;-3.6780585;40.4030954
3797;;MARQUESINA MOD XXI 4-M STD;FUENCARRAL;SANTO DOMINGO DE LA CALZADA;AV;0;DESP Cº DE SANTIAGO;C/ CASTIELLO DE JACA;SANTO DOMINGO DE LA CALZADA, AV. Nº0 DESP Cº DE SANTIAGO C/ CASTIELLO DE JACA;443263,2;4484644,3;SI;176/;443153,83;4484436,83;-3.6709633;40.5087017
5471;;MARQUESINA MOD XXI 5-M REDUCIDA;RETIRO;CIUDAD DE BARCELONA;AV;192;DESP C/ CERRO DE LA PLATA;AV. ALBUFERA;CIUDAD DE BARCELONA, AV Nº192 DESP C/ CERRO DE LA PLATA AV. ALBUFERA;442906;4472661,6;SI;8/10/136/;442796,57;4472454,1;-3.6741002;40.4007311
336;;MARQUESINA MOD XXI 5-M STD;CARABANCHEL;GENERAL RICARDOS;CALLE;107;FTE Nº 108;MARQUES VADILLO;GENERAL RICARDOS, CALLE Nº107 FTE Nº 108  MARQUES VADILLO;438547,6;4471771,9;SI;34/35/119/N26/;438438,19;4471564,44;-3.7253707;40.3924058
878;;MARQUESINA MOD XXI 5-M STD;LATINA;EXTREMADURA;Pº;125;ESQ C/ MILAGROSA;M - 30;EXTREMADURA, Pº Nº125 ESQ C/ MILAGROSA M - 30;437610,8;4473793,9;SI;31/33/36/39/65/N18/N19/;437501,41;4473586,45;-3.7366062;40.4105512
876;;MARQUESINA MOD XXI 4-M STD;LATINA;EXTREMADURA;Pº;65;ESQ C/ GUADARRAMA;M-30;EXTREMADURA, Pº Nº65 ESQ C/ GUADARRAMA M-30;437990,5;4473974,9;SI;31/33/36/39/65/N18/N19/;437881,11;4473767,45;-3.7321491;40.4122101
874;;MARQUESINA MOD XXI 4-M STD;LATINA;PUERTA DEL ANGEL;PZA;31;ANT C/ANTILLON (2ª MQ);PUENTE SEGOVIA;PUERTA DEL ANGEL, PZA Nº31 ANTES C/ANTILLON (2ª MQ) PUENTE SEGOVIA;438289,2;4474109,5;SI;31/36/65/;438179,8;4473902,05;-3.728642;40.4134449
872;10902;MARQUESINA MOD XXI 4-M STD;LATINA;EXTREMADURA;Pº;5;FTE Nº6;M-30;EXTREMADURA, Pº Nº5 FRENTE Nº6 M-30;438547,5;4474155,3;SI;31/33/36/39/65/138/N18/N19/500/;438438,1;4473947,84;-3.7256023;40.4138766
2253;;MARQUESINA MOD XXI 5-M STD;CENTRO;SEGOVIA;CALLE;0;Pº VIRGEN DEL PUERTO;PUENTE SEGOVIA;SEGOVIA, CALLE Nº0 VIRGEN DEL PUERTO PUENTE SEGOVIA;439005,5;4474170,6;SI;31/65/;438896,1;4473963,14;-3.7202059;40.4140481
225;;MARQUESINA MOD XXI 4-M STD;CIUDAD LINEAL;ARTURO SORIA;CALLE;136;ANT C/ DIEGO DE AYLLON;M-40;ARTURO SORIA, CALLE Nº136 ANTES C/ DIEGO DE AYLLON M-40;444807,3;4478216,1;SI;11/70/122/N3/;444697,88;4478008,58;-3.6521792;40.4508974
223;;MARQUESINA MOD XXI 4-M STD;CIUDAD LINEAL;ARTURO SORIA;CALLE;164;-;M-40;ARTURO SORIA, CALLE Nº164 - M-40;444544,5;4478638;SI;11/70/122/N3/;444435,09;4478430,49;-3.655315;40.4546806
420;;MARQUESINA MOD XXI 4-M REDUCIDA ;CHAMARTIN;JOAQUIN COSTA;CALLE;18;-;FRANCISCO SILVELA;JOAQUIN COSTA, CALLE Nº18 - FRANCISCO SILVELA;441917,9;4477648,1;SI;7/C1/;441808,49;4477440,62;-3.6861995;40.4455837
1018;;MARQUESINA MOD XXI 5-M STD;PUENTE VALLECAS;ALBUFERA;AV;0;ESQ AV RAFAEL ALBERTI;CIUDAD DE BARCELONA;ALBUFERA, AV Nº0 ESQ AV RAFAEL ALBERTI CIUDAD DE BARCELONA;445821,6;4471141,5;SI;54/58/103/142/143/N25/;445712,15;4470933,96;-3.6396147;40.3872319
1847;;MARQUESINA MOD XXI 5-M STD;HORTALEZA;MAR CASPIO;CALLE;0;ESQ C/ FELIPE HERRANZ;PZA STOS.HUMOSA;MAR CASPIO, CALLE Nº0 ESQ C/ FELIPE HERRANZ PZA STOS.HUMOSA;445178,7;4480731,8;SI;9/72/107/N2/;445069,3;4480524,29;-3.648017;40.4735848
1427;;MARQUESINA MOD XXI 5-M STD;SALAMANCA;MANUEL BECERRA;PZA;17;ANT C/ DOCTOR ESQUERDO;DOCTOR ESQUERDO;MANUEL BECERRA, PZA Nº17 ANTES C/ DOCTOR ESQUERDO DOCTOR ESQUERDO;443372,9;4475648,1;SI;56/143/156/C1/;443263,48;4475440,6;-3.6688647;40.4276671
754;;MARQUESINA MOD XXI 4-M STD;SALAMANCA;ALCALA;CALLE;149;-;PZA INDEPENDENCIA;ALCALA, CALLE Nº149 - PZA INDEPENDENCIA;442716,8;4475301,8;SI;146/N3/N5/N7/;442607,38;4475094,31;-3.6765677;40.4245025
684;;MARQUESINA MOD XXI 4-M STD;SALAMANCA;ALCALA;CALLE;199;PROX. PZA MANUEL BECERRA;PUERTA DEL SOL;ALCALA, CALLE Nº199 PROX. PZA MANUEL BECERRA PUERTA DEL SOL;443474,8;4475763,1;SI;21/38/53/106/110/146/210/N5/N7/;443365,38;4475555,6;-3.6676737;40.42871
172;;MARQUESINA MOD XXI 4-M STD;CENTRO;PRINCESA;CALLE;18;-;MONCLOA;PRINCESA, CALLE Nº18 - MONCLOA;439641,6;4475500,5;SI;1/2/44/133/C1/N21;439532,2;4475293,04;-3.7128355;40.4260749
5452;;MARQUESINA MOD XXI 4-M REDUCIDA;SALAMANCA;CONDE DE PEÑALVER;CALLE;65;ESQ C/ MALDONADO;C/ NARVAEZ;CONDE DE PEÑALVER, CALLE Nº65 ESQ C/ MALDONADO C/ NARVAEZ;442848,3;4476322;SI;61/;442738,88;4476114,5;-3.6751095;40.4337019
3808;;MARQUESINA MOD XXI 4-M STD;LATINA;NAVALMORAL DE LA MATA;CALLE;0;FTE Nº 1;C/ OLIVA PLASENCIA;NAVALMORAL DE LA MATA, CALLE Nº0 FTE Nº 1 C/ OLIVA PLASENCIA;434078,1;4469924,7;SI;39/;433968,72;4469717,27;-3.7778377;40.3754235
8461;8461;MARQUESINA MOD XXI 5-M STD;LATINA;EXTREMADURA;CTRA;0;FTE Nº 519 JTO DEHESA PRINCIPE;EXTREMADURA;EXTREMADURA, CTRA Nº0 FTE Nº 519 JTO DEHESA PRINCIPE EXTREMADURA;433042,3;4470462,5;SI;495/411/512/513/514/516/518/521/522/523/528/534/539/541/545/546/547/548/551/560(DV)/581/;432932,93;4470255,09;-3.7900946;40.3801857
1095;;MARQUESINA MOD XXI 5-M STD;PUENTE VALLECAS;PEDROCHES;CALLE;0;ESQ C/ BENAMEJI;C/ LA MANCHA;PEDROCHES, CALLE Nº0 ESQ C/ BENAMEJI C/ LA MANCHA;443375,9;4470144,3;SI;103/N11/;443266,45;4469936,79;-3.6683391;40.3780859
1922;;MARQUESINA MOD XXI 5-M REDUCIDA;CENTRO;ATOCHA;CALLE;86;DESP C/ SAN EUGENIO;GTA CARLOS V;ATOCHA, CALLE Nº86 DESPUES C/ SAN EUGENIO GTA CARLOS V;441003,6;4473816,5;SI;6/26/32/;440894,19;4473609,02;-3.696624;40.4110023
1924;;MARQUESINA MOD XXI 4-M STD;CENTRO;ATOCHA;CALLE;118;(2 MARQ);GTA CARLOS V;ATOCHA, CALLE Nº118 (2 MARQ) GTA CARLOS V;441309,7;4473631,9;SI;6/26/32/;441200,28;4473424,42;-3.6929996;40.409361
1878;;MARQUESINA MOD XXI 4-M STD;CENTRO;BAILEN;CALLE;41;ESQ C/ DON PEDRO;C/ FERRAZ;BAILEN, CALLE Nº41 ESQ C/ DON PEDRO C/ FERRAZ;439550,2;4473942,3;SI;3/148/;439440,8;4473734,84;-3.7137645;40.4120313
1895;;MARQUESINA MOD XXI 4-M REDUCIDA ;CHAMBERI;GENERAL MARTINEZ CAMPOS;Pº;3;-;PZA DE QUEVEDO;GENERAL MARTINEZ CAMPOS, Pº Nº3 - PZA DE QUEVEDO;440932,2;4476488,8;SI;5/16/61/;440822,79;4476281,33;-3.6977142;40.4350707
529;;MARQUESINA MOD XXI 4-M REDUCIDA;CHAMBERI;GENERAL MARTINEZ CAMPOS;Pº;48;FTE Nº 47;Pº CASTELLANA;GENERAL MARTINEZ CAMPOS, Pº Nº48 FTE Nº 47 Pº CASTELLANA;441540,9;4476487,1;SI;7/16/40/61/147/;441431,49;4476279,62;-3.6905378;40.4350984
2946;;MARQUESINA MOD XXI 4-M STD;SAN BLAS;ALCALA;CALLE;0;ESQ C/ ALEGRIA DE ORIA;PUERTA DEL SOL;ALCALA, CALLE Nº0 ESQ C/ ALEGRIA DE ORIA PUERTA DEL SOL;446638,7;4476996,4;SI;77/104/N5/;446529,27;4476788,85;-3.6304801;40.4400292
1085;;MARQUESINA MOD XXI 4-M REDUCIDA ;CIUDAD LINEAL;DAROCA;AV;0;ESQ C/ LARGO CABALLERO;C/ ALCALA;DAROCA, AV Nº0 ESQ C/ LARGO CABALLERO C/ ALCALA;445813,5;4475192,3;SI;106/N7/;445704,06;4474984,76;-3.6400556;40.4237235
2729;;MARQUESINA MOD XXI 5-M REDUCIDA;MORATALAZ;HACIENDA DE PAVONES;CALLE;0;FTE Nº 306;PZA DEL ENCUENTRO;HACIENDA DE PAVONES, CALLE Nº0 FTE Nº 306 PZA DEL ENCUENTRO;446079,1;4472694,5;SI;71/;445969,65;4472486,96;-3.6367128;40.4012391
687;;MARQUESINA MOD XXI 4-M STD;CARABANCHEL;PESETA (DE LA);AV;33;ANT C/ PINAR DE SAN JOSE;CTRA Bº LA FORTUNA;PESETA (DE LA), AV Nº33 ANTES C/ PINAR DE SAN JOSE CTRA Bº LA FORTUNA;435391,4;4468617,8;SI;35/155/N17/;435281,99;4468410,36;-3.7622362;40.3637533
2595;;MARQUESINA MOD XXI 4-M STD;SALAMANCA;DIEGO DE LEON;CALLE;41;ESQ C/ PRINCIPE DE VERGARA;C/ SERRANO;DIEGO DE LEON, CALLE Nº41 ESQ C/ PRINCIPE DE VERGARA C/ SERRANO;442455,9;4476454;SI;61/;442346,48;4476246,51;-3.6797476;40.434864
4617;;MARQUESINA MOD XXI 4-M STD;USERA;PARQUE DE LA PALOMA;CALLE;0;FTE AL Nº 16;AV. RAFAELA  YBARRA;PARQUE DE LA PALOMA, CALLE Nº0 FRENTE AL Nº 16 AV. RAFAELA  YBARRA;439508,3;4470185,4;SI;78/;439398,88;4469977,93;-3.713901;40.3781842
355;7606;MARQUESINA MOD XXI 5-M STD;CARABANCHEL;JOAQUIN TURINA;CALLE;0;FTE Nº 37;AV AVIACION;JOAQUIN TURINA, CALLE Nº0 FTE Nº 37 AV AVIACION;436044,3;4469521,5;SI;34/486/N802/;435934,89;4469314,05;-3.7546379;40.3719446
4816;;MARQUESINA MOD XXI 5-M STD;MONCLOA-ARAVACA;MONCLOA;PZA;0;DESP C/ MENENDEZ VALDES (1ª MARQUESINA);AV ARCO VICTORIA;MONCLOA, PZA Nº0 DESP C/ MENENDEZ VALDES (1ª MARQUESINA) AV ARCO VICTORIA;439175,9;4476367,8;SI;REFUGIO;439066,51;4476160,34;-3.7184081;40.4338539
1081;;MARQUESINA MOD XXI 5-M STD;CIUDAD LINEAL;DAROCA;AV;81;-;C/ ALCALA;DAROCA, AV Nº81 - C/ ALCALA;445136,4;4475636,7;SI;106/N7/;445026,97;4475429,17;-3.6480753;40.4276825
362;7578;MARQUESINA MOD XXI 4-M STD;LATINA;GENERAL MILLAN ASTRAY;CALLE;0;DESP GRAL ROMERO BASART;CTRA FORTUNA;GENERAL MILLAN ASTRAY, CALLE Nº0 DESP GRAL ROMERO BASART CTRA FORTUNA;435048,2;4470126,1;SI;34/155/N19/483/487/;434938,81;4469918,67;-3.7664317;40.3773141
601;;MARQUESINA MOD XXI 4-M STD;MONCLOA-ARAVACA;SAN VICENTE (DE);CUESTA;26;-;GTA SAN VICENTE;SAN VICENTE (DE), CUESTA Nº26 - GTA SAN VICENTE;439345,2;4474879,5;SI;25/39/46/75/138/C2/;439235,8;4474672,04;-3.71627;40.4204591
360;7581;MARQUESINA MOD XXI 4-M STD;LATINA;GENERAL MILLAN ASTRAY;CALLE;68;ESQ C/ GENERAL SALIQUET;CTRA FORTUNA;GENERAL MILLAN ASTRAY, CALLE Nº68 ESQ C/ GENERAL SALIQUET CTRA FORTUNA;435129,6;4469781,1;SI;34/155/N19/483/487/;435020,21;4469573,66;-3.7654377;40.3742124
232;;MARQUESINA MOD XXI 5-M REDUCIDA;CIUDAD LINEAL;ARTURO SORIA;CALLE;53;FTE HOSPITAL DEL AIRE;PZA. CIUDAD LINEAL;ARTURO SORIA, CALLE Nº53 FTE HOSPITAL DEL AIRE PZA. CIUDAD LINEAL;445502,9;4477442,9;SI;70/;445393,47;4477235,37;-3.6439101;40.4439779
950;;MARQUESINA MOD XXI 5-M REDUCIDA ;RETIRO;O'DONNELL;CALLE;0;ESQ C/ SALIENTE;M-30;O'DONNELL, CALLE Nº0 ESQ C/ SALIENTE M-30;443601,8;4474829,7;SI;28/71/;443492,37;4474622,19;-3.6660938;40.42031
215;;MARQUESINA MOD XXI 4-M STD;CIUDAD LINEAL;ARTURO SORIA;CALLE;0;FTE  Nº 228;PZA. CIUDAD LINEAL;ARTURO SORIA, CALLE Nº0 FTE  Nº 228 PZA. CIUDAD LINEAL;443721,1;4479578,6;SI;7/70/;443611,69;4479371,1;-3.6651089;40.4630986
213;;MARQUESINA MOD XXI 4-M STD;CIUDAD LINEAL;ARTURO SORIA;CALLE;246;ESQ C/ GONZALEZ AMIGO;M-40;ARTURO SORIA, CALLE Nº246 ESQ C/ GONZALEZ AMIGO M-40;443666,1;4479955,4;SI;70/;443556,7;4479747,9;-3.665791;40.4664893
214;;MARQUESINA MOD XXI 5-M STD;CIUDAD LINEAL;ARTURO SORIA;CALLE;254;DESP C/ AÑASTRO;M-40;ARTURO SORIA, CALLE Nº254 DESPUES C/ AÑASTRO M-40;443648,7;4480062,3;SI;7/29/107/N1/;443539,3;4479854,8;-3.6660057;40.4674511
1836;;MARQUESINA MOD XXI 5-M STD;CIUDAD LINEAL;ARTURO SORIA;CALLE;257;-;PZA. CIUDAD LINEAL;ARTURO SORIA, CALLE Nº257 - PZA. CIUDAD LINEAL;443612,4;4480080,1;SI;29/107/N1/;443503;4479872,61;-3.6664355;40.4676091
779;;MARQUESINA MOD XXI 5-M STD;SALAMANCA;SANCHO DAVILA;CALLE;40;ESQ Pº MARQUES DE ZAFRA;PºMARQUES ZAFRA;SANCHO DAVILA, CALLE Nº40 ESQ Pº MARQUES DE ZAFRA PºMARQUES ZAFRA;443979,1;4475371;SI;12/;443869,67;4475163,49;-3.6616943;40.4252118
2731;;MARQUESINA MOD XXI 5-M REDUCIDA;MORATALAZ;HACIENDA DE PAVONES;CALLE;233;FTE CENTRO DE SALUD -MORATALAZ;PZA DEL ENCUENTRO;HACIENDA DE PAVONES, CALLE Nº233 FRENTE CENTRO DE SALUD -MORATALAZ PZA DEL ENCUENTRO;446336,5;4472584,2;SI;20/30/32/71/N8/;446227,05;4472376,65;-3.6336704;40.400262
1005;;MARQUESINA MOD XXI 5-M REDUCIDA;PUENTE VALLECAS;ALBUFERA;AV;102;DESP. C/ PICO DE ALBA;VILLA DE VALLECAS;ALBUFERA, AV Nº102 DESP. C/ PICO DE ALBA VILLA DE VALLECAS;444029,3;4471884;SI;54/58/136/N25/;443919,86;4471676,48;-3.6607954;40.3938023
1003;;MARQUESINA MOD XXI 5-M REDUCIDA ;PUENTE VALLECAS;ALBUFERA;AV;76;DESP. C/ PUERTO PAJARES;VILLA DE VALLECAS;ALBUFERA, AV Nº76 DESP. C/ PUERTO PAJARES VILLA DE VALLECAS;443817,4;4472033,3;SI;54/57/58/136/N10/N25/;443707,96;4471825,79;-3.6633053;40.395133
628;;MARQUESINA MOD XXI 4-M STD;LATINA;PESETA (DE LA);AV;0;DESP.CRTA.BARRIO FORTUNA;VIA LUSITANA;PESETA (DE LA), AV Nº0 DESP.CRTA.BARRIO FORTUNA VIA LUSITANA;435074,1;4469252,3;SI;155/;434964,7;4469044,86;-3.7660376;40.3694445
605;;MARQUESINA MOD XXI 5-M STD;CENTRO;VIRGEN DEL PUERTO;Pº;0;DESP.GTA SAN VICENTE (1ºMARQUESINA);C/ SEGOVIA;VIRGEN DEL PUERTO, Pº Nº0 DESP.GTA SAN VICENTE (1ºMARQUESINA) C/ SEGOVIA;439003,6;4474754,3;SI;33/62/;438894,2;4474546,84;-3.7202844;40.4193062
321;;MARQUESINA MOD XXI 4-M STD;ARGANZUELA;VALENCIA;RDA;9;ESQ. C/ ALONSO DEL BARCO (2ª MQ);RONDA DE ATOCHA;VALENCIA, RONDA Nº9 ESQ. C/ ALONSO DEL BARCO (2ª MQ) RONDA DE ATOCHA;440591,9;4473182,9;SI;34/36/41/119/N12/N15/;440482,49;4472975,43;-3.7014168;40.4052653
320;;MARQUESINA MOD XXI 4-M STD;CENTRO;VALENCIA;RDA;16;ANT GTA. EMBAJADORES;GTA EMBAJADORES;VALENCIA, RONDA Nº16 (2ª MAR) ANTES GTA. EMBAJADORES GTA EMBAJADORES;440581,8;4473202,8;SI;34/36/41/119/C1/;440472,39;4472995,33;-3.7015376;40.4054439
609;;MARQUESINA MOD XXI 5-M STD;CENTRO;VIRGEN DEL PUERTO;Pº;0;DESP. C/ SEGOVIA (2ºMARQUESINA);GTA. SAN VICENTE;VIRGEN DEL PUERTO, Pº Nº0 DESP. C/ SEGOVIA (2ºMARQUESINA) GTA. SAN VICENTE;438961,3;4474223;SI;25/33/39/41/62/138;438851,9;4474015,54;-3.7207319;40.4145169
608;10771;MARQUESINA MOD XXI 4-M STD;CENTRO;VIRGEN DEL PUERTO;Pº;0;DESP. GTA. SAN VICENTE (3ºMARQUESINA);C/SEGOVIA;VIRGEN DEL PUERTO, Pº Nº0 DESP. GTA. SAN VICENTE (3ºMARQUESINA) C/SEGOVIA;438937,5;4474210,9;SI;25/33/39/138/N18/N19/500/;438828,1;4474003,44;-3.7210112;40.4144062
805;;MARQUESINA MOD XXI 4-M REDUCIDA;CHAMBERI;CEA BERMUDEZ;CALLE;41;ESQ GUZMAN EL BUENO;C/ JOSE ABASCAL;CEA BERMUDEZ, CALLE Nº41 ESQ GUZMAN EL BUENO C/ JOSE ABASCAL;439683,6;4476920,1;SI;12/;439574,2;4476712,64;-3.7124753;40.4388663
