"i","j","distance","traffic_time","base_time","route_lat","route_long","route_dist","route_time","start_street_side","start_street_name","stop_street_side","stop_street_name"
6,8,3295,879,866,40.4090559,-3.6917818,146,98,"right","Plaza de San Francisco","left","Calle del Cenicero"
6,8,3295,879,866,40.4096568,-3.6933053,11,4,"right","Plaza de San Francisco","left","Calle del Cenicero"
6,8,3295,879,866,40.4097557,-3.6933053,7,1,"right","Plaza de San Francisco","left","Calle del Cenicero"
7,8,2153,882,880,40.4116523,-3.7106216,13,18,"right","Plaza del Humilladero","left","Calle del Cenicero"
7,8,2153,882,880,40.4116094,-3.7104821,200,69,"right","Plaza del Humilladero","left","Calle del Cenicero"
7,8,2153,882,880,40.4125428,-3.7084651,131,60,"right","Plaza del Humilladero","left","Calle del Cenicero"
7,8,2153,882,880,40.4135621,-3.707757,36,11,"right","Plaza del Humilladero","left","Calle del Cenicero"
7,8,2153,882,880,40.4133475,-3.7074351,217,68,"right","Plaza del Humilladero","left","Calle del Cenicero"
7,8,2153,882,880,40.4125857,-3.7050855,159,56,"right","Plaza del Humilladero","left","Calle del Cenicero"
7,8,2153,882,880,40.4124892,-3.7032294,313,99,"right","Plaza del Humilladero","left","Calle del Cenicero"
7,8,2153,882,880,40.4123604,-3.6995387,713,314,"right","Plaza del Humilladero","left","Calle del Cenicero"
7,8,2153,882,880,40.4092813,-3.6922753,41,13,"right","Plaza del Humilladero","left","Calle del Cenicero"
7,8,2153,882,880,40.4089057,-3.6922646,166,70,"right","Plaza del Humilladero","left","Calle del Cenicero"
7,8,2153,882,880,40.4090559,-3.6917818,146,98,"right","Plaza del Humilladero","left","Calle del Cenicero"
7,8,2153,882,880,40.4096568,-3.6933053,11,4,"right","Plaza del Humilladero","left","Calle del Cenicero"
7,8,2153,882,880,40.4097557,-3.6933053,7,1,"right","Plaza del Humilladero","left","Calle del Cenicero"
9,8,4670,1093,997,40.427282,-3.7138455,435,114,"right","Calle de la Princesa","left","Calle del Cenicero"
9,8,4670,1093,997,40.4306102,-3.7162435,867,146,"right","Calle de la Princesa","left","Calle del Cenicero"
9,8,4670,1093,997,40.4296231,-3.7061155,295,48,"right","Calle de la Princesa","left","Calle del Cenicero"
9,8,4670,1093,997,40.429076,-3.7027252,70,15,"right","Calle de la Princesa","left","Calle del Cenicero"
9,8,4670,1093,997,40.428915,-3.7019205,480,78,"right","Calle de la Princesa","left","Calle del Cenicero"
9,8,4670,1093,997,40.42781,-3.6964488,122,23,"right","Calle de la Princesa","left","Calle del Cenicero"
9,8,4670,1093,997,40.4273701,-3.6951613,434,80,"right","Calle de la Princesa","left","Calle del Cenicero"
9,8,4670,1093,997,40.4252243,-3.6909342,9,8,"right","Calle de la Princesa","left","Calle del Cenicero"
9,8,4670,1093,997,40.4251492,-3.690902,680,162,"right","Calle de la Princesa","left","Calle del Cenicero"
9,8,4670,1093,997,40.4194093,-3.6936593,32,20,"right","Calle de la Princesa","left","Calle del Cenicero"
9,8,4670,1093,997,40.4191196,-3.6937344,457,89,"right","Calle de la Princesa","left","Calle del Cenicero"
9,8,4670,1093,997,40.415107,-3.6944318,674,156,"right","Calle de la Princesa","left","Calle del Cenicero"
9,8,4670,1093,997,40.4092813,-3.6922753,97,54,"right","Calle de la Princesa","left","Calle del Cenicero"
9,8,4670,1093,997,40.4096568,-3.6933053,11,4,"right","Calle de la Princesa","left","Calle del Cenicero"
9,8,4670,1093,997,40.4097557,-3.6933053,7,1,"right","Calle de la Princesa","left","Calle del Cenicero"
10,8,2360,600,565,40.4271555,-3.6947751,393,72,"right","Calle de Génova","left","Calle del Cenicero"
10,8,2360,600,565,40.4252243,-3.6909342,9,8,"right","Calle de Génova","left","Calle del Cenicero"
10,8,2360,600,565,40.4251492,-3.690902,680,162,"right","Calle de Génova","left","Calle del Cenicero"
10,8,2360,600,565,40.4194093,-3.6936593,32,20,"right","Calle de Génova","left","Calle del Cenicero"
10,8,2360,600,565,40.4191196,-3.6937344,457,89,"right","Calle de Génova","left","Calle del Cenicero"
10,8,2360,600,565,40.415107,-3.6944318,674,156,"right","Calle de Génova","left","Calle del Cenicero"
10,8,2360,600,565,40.4092813,-3.6922753,97,54,"right","Calle de Génova","left","Calle del Cenicero"
10,8,2360,600,565,40.4096568,-3.6933053,11,4,"right","Calle de Génova","left","Calle del Cenicero"
10,8,2360,600,565,40.4097557,-3.6933053,7,1,"right","Calle de Génova","left","Calle del Cenicero"
1,9,2218,751,694,40.4121351,-3.7078643,69,29,"right","Calle de la Cava Alta","right","Calle de la Princesa"
1,9,2218,751,694,40.4125428,-3.7084651,131,76,"right","Calle de la Cava Alta","right","Calle de la Princesa"
1,9,2218,751,694,40.4135621,-3.707757,8,2,"right","Calle de la Cava Alta","right","Calle de la Princesa"
1,9,2218,751,694,40.4135942,-3.7078428,34,18,"right","Calle de la Cava Alta","right","Calle de la Princesa"
1,9,2218,751,694,40.413723,-3.7081969,51,22,"right","Calle de la Cava Alta","right","Calle de la Princesa"
1,9,2218,751,694,40.4137766,-3.708787,109,35,"right","Calle de la Cava Alta","right","Calle de la Princesa"
1,9,2218,751,694,40.4141843,-3.7099457,39,15,"right","Calle de la Cava Alta","right","Calle de la Princesa"
1,9,2218,751,694,40.4143023,-3.7103748,181,55,"right","Calle de la Cava Alta","right","Calle de la Princesa"
1,9,2218,751,694,40.4150534,-3.7122202,21,34,"right","Calle de la Cava Alta","right","Calle de la Princesa"
1,9,2218,751,694,40.4152358,-3.7122309,108,47,"right","Calle de la Cava Alta","right","Calle de la Princesa"
1,9,2218,751,694,40.415107,-3.7134969,771,128,"right","Calle de la Cava Alta","right","Calle de la Princesa"
1,9,2218,751,694,40.4219842,-3.7130892,227,73,"right","Calle de la Cava Alta","right","Calle de la Princesa"
1,9,2218,751,694,40.4235399,-3.7148166,343,142,"right","Calle de la Cava Alta","right","Calle de la Princesa"
1,9,2218,751,694,40.426383,-3.7131965,114,17,"right","Calle de la Cava Alta","right","Calle de la Princesa"
1,9,2218,751,694,40.427282,-3.7138455,12,1,"right","Calle de la Cava Alta","right","Calle de la Princesa"
2,9,2468,772,715,40.4108022,-3.7104275,58,29,"left","Calle del Humilladero","right","Calle de la Princesa"
2,9,2468,772,715,40.4103327,-3.7103212,109,40,"left","Calle del Humilladero","right","Calle de la Princesa"
2,9,2468,772,715,40.4105258,-3.7115765,103,56,"left","Calle del Humilladero","right","Calle de la Princesa"
2,9,2468,772,715,40.4114056,-3.7112439,7,2,"left","Calle del Humilladero","right","Calle de la Princesa"
2,9,2468,772,715,40.4113948,-3.711319,223,90,"left","Calle del Humilladero","right","Calle de la Princesa"
2,9,2468,772,715,40.4106545,-3.7137759,39,20,"left","Calle del Humilladero","right","Calle de la Princesa"
2,9,2468,772,715,40.410955,-3.7139475,1233,245,"left","Calle del Humilladero","right","Calle de la Princesa"
2,9,2468,772,715,40.4219842,-3.7130892,227,73,"left","Calle del Humilladero","right","Calle de la Princesa"
2,9,2468,772,715,40.4235399,-3.7148166,343,142,"left","Calle del Humilladero","right","Calle de la Princesa"
2,9,2468,772,715,40.426383,-3.7131965,114,17,"left","Calle del Humilladero","right","Calle de la Princesa"
2,9,2468,772,715,40.427282,-3.7138455,12,1,"left","Calle del Humilladero","right","Calle de la Princesa"
3,9,2433,723,666,40.4112554,-3.7086153,177,56,"left","Plaza de la Cebada","right","Calle de la Princesa"
3,9,2433,723,666,40.4115021,-3.710568,65,22,"left","Plaza de la Cebada","right","Calle de la Princesa"
3,9,2433,723,666,40.4113948,-3.711319,223,90,"left","Plaza de la Cebada","right","Calle de la Princesa"
3,9,2433,723,666,40.4106545,-3.7137759,39,20,"left","Plaza de la Cebada","right","Calle de la Princesa"
3,9,2433,723,666,40.410955,-3.7139475,1233,245,"left","Plaza de la Cebada","right","Calle de la Princesa"
3,9,2433,723,666,40.4219842,-3.7130892,227,73,"left","Plaza de la Cebada","right","Calle de la Princesa"
3,9,2433,723,666,40.4235399,-3.7148166,343,142,"left","Plaza de la Cebada","right","Calle de la Princesa"
3,9,2433,723,666,40.426383,-3.7131965,114,17,"left","Plaza de la Cebada","right","Calle de la Princesa"
3,9,2433,723,666,40.427282,-3.7138455,12,1,"left","Plaza de la Cebada","right","Calle de la Princesa"
4,9,1125,320,310,40.4202354,-3.7081647,35,17,"right","Plaza de Santo Domingo","right","Calle de la Princesa"
4,9,1125,320,310,40.4205036,-3.7083793,135,69,"right","Plaza de Santo Domingo","right","Calle de la Princesa"
4,9,1125,320,310,40.4208577,-3.7068558,442,117,"right","Plaza de Santo Domingo","right","Calle de la Princesa"
4,9,1125,320,310,40.4233897,-3.7108791,132,37,"right","Plaza de Santo Domingo","right","Calle de la Princesa"
4,9,1125,320,310,40.424366,-3.7117481,369,69,"right","Plaza de Santo Domingo","right","Calle de la Princesa"
4,9,1125,320,310,40.427282,-3.7138455,12,1,"right","Plaza de Santo Domingo","right","Calle de la Princesa"
5,9,2562,815,756,40.4097449,-3.7138335,210,76,"left","Calle del Rosario","right","Calle de la Princesa"
5,9,2562,815,756,40.4088521,-3.71575,51,32,"left","Calle del Rosario","right","Calle de la Princesa"
5,9,2562,815,756,40.4085624,-3.7152779,176,97,"left","Calle del Rosario","right","Calle de la Princesa"
5,9,2562,815,756,40.4093349,-3.7134647,116,26,"left","Calle del Rosario","right","Calle de la Princesa"
5,9,2562,815,756,40.4103112,-3.7138939,27,15,"left","Calle del Rosario","right","Calle de la Princesa"
5,9,2562,815,756,40.4105258,-3.7138188,53,32,"left","Calle del Rosario","right","Calle de la Princesa"
5,9,2562,815,756,40.410955,-3.7139475,1233,245,"left","Calle del Rosario","right","Calle de la Princesa"
5,9,2562,815,756,40.4219842,-3.7130892,227,73,"left","Calle del Rosario","right","Calle de la Princesa"
5,9,2562,815,756,40.4235399,-3.7148166,343,142,"left","Calle del Rosario","right","Calle de la Princesa"
5,9,2562,815,756,40.426383,-3.7131965,114,17,"left","Calle del Rosario","right","Calle de la Princesa"
5,9,2562,815,756,40.427282,-3.7138455,12,1,"left","Calle del Rosario","right","Calle de la Princesa"
6,9,1967,555,498,40.4106545,-3.7137759,5,7,"right","Plaza de San Francisco","right","Calle de la Princesa"
6,9,1967,555,498,40.4106867,-3.7138188,33,13,"right","Plaza de San Francisco","right","Calle de la Princesa"
6,9,1967,555,498,40.410955,-3.7139475,1233,245,"right","Plaza de San Francisco","right","Calle de la Princesa"
6,9,1967,555,498,40.4219842,-3.7130892,227,73,"right","Plaza de San Francisco","right","Calle de la Princesa"
6,9,1967,555,498,40.4235399,-3.7148166,343,142,"right","Plaza de San Francisco","right","Calle de la Princesa"
6,9,1967,555,498,40.426383,-3.7131965,114,17,"right","Plaza de San Francisco","right","Calle de la Princesa"
6,9,1967,555,498,40.427282,-3.7138455,12,1,"right","Plaza de San Francisco","right","Calle de la Princesa"
7,9,2274,682,625,40.4116523,-3.7106216,18,15,"right","Plaza del Humilladero","right","Calle de la Princesa"
7,9,2274,682,625,40.4115021,-3.710568,65,22,"right","Plaza del Humilladero","right","Calle de la Princesa"
7,9,2274,682,625,40.4113948,-3.711319,223,90,"right","Plaza del Humilladero","right","Calle de la Princesa"
7,9,2274,682,625,40.4106545,-3.7137759,39,20,"right","Plaza del Humilladero","right","Calle de la Princesa"
7,9,2274,682,625,40.410955,-3.7139475,1233,245,"right","Plaza del Humilladero","right","Calle de la Princesa"
7,9,2274,682,625,40.4219842,-3.7130892,227,73,"right","Plaza del Humilladero","right","Calle de la Princesa"
7,9,2274,682,625,40.4235399,-3.7148166,343,142,"right","Plaza del Humilladero","right","Calle de la Princesa"
7,9,2274,682,625,40.426383,-3.7131965,114,17,"right","Plaza del Humilladero","right","Calle de la Princesa"
7,9,2274,682,625,40.427282,-3.7138455,12,1,"right","Plaza del Humilladero","right","Calle de la Princesa"
8,9,3244,1099,1053,40.4097557,-3.6933053,131,57,"left","Calle del Cenicero","right","Calle de la Princesa"
8,9,3244,1099,1053,40.4108691,-3.6933267,200,71,"left","Calle del Cenicero","right","Calle de la Princesa"
8,9,3244,1099,1053,40.4112661,-3.6956334,144,56,"left","Calle del Cenicero","right","Calle de la Princesa"
8,9,3244,1099,1053,40.4125643,-3.6956441,122,42,"left","Calle del Cenicero","right","Calle de la Princesa"
8,9,3244,1099,1053,40.4136586,-3.6956656,77,25,"left","Calle del Cenicero","right","Calle de la Princesa"
8,9,3244,1099,1053,40.4143453,-3.6957085,156,67,"left","Calle del Cenicero","right","Calle de la Princesa"
8,9,3244,1099,1053,40.41574,-3.6958802,144,75,"left","Calle del Cenicero","right","Calle de la Princesa"
8,9,3244,1099,1053,40.4168558,-3.6955154,243,84,"left","Calle del Cenicero","right","Calle de la Princesa"
8,9,3244,1099,1053,40.4166949,-3.69838,169,70,"left","Calle del Cenicero","right","Calle de la Princesa"
8,9,3244,1099,1053,40.4181969,-3.6985624,71,25,"left","Calle del Cenicero","right","Calle de la Princesa"
8,9,3244,1099,1053,40.4180467,-3.6993456,141,48,"left","Calle del Cenicero","right","Calle de la Princesa"
8,9,3244,1099,1053,40.4192805,-3.6997426,53,33,"left","Calle del Cenicero","right","Calle de la Princesa"
8,9,3244,1099,1053,40.4197526,-3.699646,1080,293,"left","Calle del Cenicero","right","Calle de la Princesa"
8,9,3244,1099,1053,40.4233897,-3.7108791,132,37,"left","Calle del Cenicero","right","Calle de la Princesa"
8,9,3244,1099,1053,40.424366,-3.7117481,369,69,"left","Calle del Cenicero","right","Calle de la Princesa"
8,9,3244,1099,1053,40.427282,-3.7138455,12,1,"left","Calle del Cenicero","right","Calle de la Princesa"
10,9,2114,526,405,40.4271555,-3.6947751,41,10,"left","Calle de Génova","left","Calle de la Princesa"
10,9,2114,526,405,40.4273701,-3.6951613,138,28,"left","Calle de Génova","left","Calle de la Princesa"
10,9,2114,526,405,40.42781,-3.6964488,483,76,"left","Calle de Génova","left","Calle de la Princesa"
10,9,2114,526,405,40.4290652,-3.7018883,72,21,"left","Calle de Génova","left","Calle de la Princesa"
10,9,2114,526,405,40.429076,-3.7027252,241,39,"left","Calle de Génova","left","Calle de la Princesa"
10,9,2114,526,405,40.4295373,-3.7054932,571,93,"left","Calle de Génova","left","Calle de la Princesa"
10,9,2114,526,405,40.4302239,-3.7121451,145,28,"left","Calle de Génova","left","Calle de la Princesa"
10,9,2114,526,405,40.43046,-3.7138081,207,58,"left","Calle de Génova","left","Calle de la Princesa"
10,9,2114,526,405,40.4289043,-3.7150311,204,51,"left","Calle de Génova","left","Calle de la Princesa"
10,9,2114,526,405,40.427282,-3.7138455,12,1,"left","Calle de Génova","left","Calle de la Princesa"
1,10,2851,1055,1047,40.4121351,-3.7078643,207,64,"left","Calle de Toledo","right","Calle de Campoamor"
1,10,2851,1055,1047,40.4139376,-3.7074673,297,90,"left","Calle de Toledo","right","Calle de Campoamor"
1,10,2851,1055,1047,40.4164267,-3.7083685,43,16,"left","Calle de Toledo","right","Calle de Campoamor"
1,10,2851,1055,1047,40.4167485,-3.708508,194,58,"left","Calle de Toledo","right","Calle de Campoamor"
1,10,2851,1055,1047,40.4181969,-3.7072957,8,20,"left","Calle de Toledo","right","Calle de Campoamor"
1,10,2851,1055,1047,40.4182613,-3.70736,13,10,"left","Calle de Toledo","right","Calle de Campoamor"
1,10,2851,1055,1047,40.4182398,-3.7075102,60,21,"left","Calle de Toledo","right","Calle de Campoamor"
1,10,2851,1055,1047,40.4183257,-3.7082076,15,4,"left","Calle de Toledo","right","Calle de Campoamor"
1,10,2851,1055,1047,40.4183471,-3.70839,6,12,"left","Calle de Toledo","right","Calle de Campoamor"
1,10,2851,1055,1047,40.4183578,-3.7084651,175,65,"left","Calle de Toledo","right","Calle de Campoamor"
1,10,2851,1055,1047,40.4198706,-3.7079394,79,34,"left","Calle de Toledo","right","Calle de Campoamor"
1,10,2851,1055,1047,40.4205036,-3.7083793,135,49,"left","Calle de Toledo","right","Calle de Campoamor"
1,10,2851,1055,1047,40.4208577,-3.7068558,165,57,"left","Calle de Toledo","right","Calle de Campoamor"
1,10,2851,1055,1047,40.4219306,-3.7055254,156,47,"left","Calle de Toledo","right","Calle de Campoamor"
1,10,2851,1055,1047,40.4229605,-3.7042701,48,13,"left","Calle de Toledo","right","Calle de Campoamor"
1,10,2851,1055,1047,40.4232502,-3.7038517,177,61,"left","Calle de Toledo","right","Calle de Campoamor"
1,10,2851,1055,1047,40.4244733,-3.7025213,36,36,"left","Calle de Toledo","right","Calle de Campoamor"
1,10,2851,1055,1047,40.424366,-3.7021136,196,70,"left","Calle de Toledo","right","Calle de Campoamor"
1,10,2851,1055,1047,40.4261148,-3.701781,51,22,"left","Calle de Toledo","right","Calle de Campoamor"
1,10,2851,1055,1047,40.4260612,-3.7011802,83,49,"left","Calle de Toledo","right","Calle de Campoamor"
1,10,2851,1055,1047,40.4253423,-3.7008905,342,109,"left","Calle de Toledo","right","Calle de Campoamor"
1,10,2851,1055,1047,40.4271019,-3.6976075,71,20,"left","Calle de Toledo","right","Calle de Campoamor"
1,10,2851,1055,1047,40.4266942,-3.6969638,37,19,"left","Calle de Toledo","right","Calle de Campoamor"
1,10,2851,1055,1047,40.4264474,-3.6966527,87,50,"left","Calle de Toledo","right","Calle de Campoamor"
1,10,2851,1055,1047,40.4259002,-3.6959231,170,51,"left","Calle de Toledo","right","Calle de Campoamor"
1,10,2851,1055,1047,40.4271555,-3.6947751,0,0,"left","Calle de Toledo","right","Calle de Campoamor"
2,10,3291,1245,1237,40.4108022,-3.7104275,65,43,"left","Calle del Humilladero","right","Calle de Campoamor"
2,10,3291,1245,1237,40.4102683,-3.7103212,78,44,"left","Calle del Humilladero","right","Calle de Campoamor"
2,10,3291,1245,1237,40.4099357,-3.7095058,163,53,"left","Calle del Humilladero","right","Calle de Campoamor"
2,10,3291,1245,1237,40.4111695,-3.7084651,341,114,"left","Calle del Humilladero","right","Calle de Campoamor"
2,10,3291,1245,1237,40.4139376,-3.7074673,297,90,"left","Calle del Humilladero","right","Calle de Campoamor"
2,10,3291,1245,1237,40.4164267,-3.7083685,43,16,"left","Calle del Humilladero","right","Calle de Campoamor"
2,10,3291,1245,1237,40.4167485,-3.708508,194,58,"left","Calle del Humilladero","right","Calle de Campoamor"
2,10,3291,1245,1237,40.4181969,-3.7072957,8,20,"left","Calle del Humilladero","right","Calle de Campoamor"
2,10,3291,1245,1237,40.4182613,-3.70736,13,10,"left","Calle del Humilladero","right","Calle de Campoamor"
2,10,3291,1245,1237,40.4182398,-3.7075102,60,21,"left","Calle del Humilladero","right","Calle de Campoamor"
2,10,3291,1245,1237,40.4183257,-3.7082076,15,4,"left","Calle del Humilladero","right","Calle de Campoamor"
2,10,3291,1245,1237,40.4183471,-3.70839,6,12,"left","Calle del Humilladero","right","Calle de Campoamor"
2,10,3291,1245,1237,40.4183578,-3.7084651,175,65,"left","Calle del Humilladero","right","Calle de Campoamor"
2,10,3291,1245,1237,40.4198706,-3.7079394,79,34,"left","Calle del Humilladero","right","Calle de Campoamor"
2,10,3291,1245,1237,40.4205036,-3.7083793,135,49,"left","Calle del Humilladero","right","Calle de Campoamor"
2,10,3291,1245,1237,40.4208577,-3.7068558,165,57,"left","Calle del Humilladero","right","Calle de Campoamor"
2,10,3291,1245,1237,40.4219306,-3.7055254,156,47,"left","Calle del Humilladero","right","Calle de Campoamor"
2,10,3291,1245,1237,40.4229605,-3.7042701,48,13,"left","Calle del Humilladero","right","Calle de Campoamor"
2,10,3291,1245,1237,40.4232502,-3.7038517,177,61,"left","Calle del Humilladero","right","Calle de Campoamor"
2,10,3291,1245,1237,40.4244733,-3.7025213,36,36,"left","Calle del Humilladero","right","Calle de Campoamor"
2,10,3291,1245,1237,40.424366,-3.7021136,196,70,"left","Calle del Humilladero","right","Calle de Campoamor"
2,10,3291,1245,1237,40.4261148,-3.701781,51,22,"left","Calle del Humilladero","right","Calle de Campoamor"
2,10,3291,1245,1237,40.4260612,-3.7011802,83,49,"left","Calle del Humilladero","right","Calle de Campoamor"
2,10,3291,1245,1237,40.4253423,-3.7008905,342,109,"left","Calle del Humilladero","right","Calle de Campoamor"
2,10,3291,1245,1237,40.4271019,-3.6976075,71,20,"left","Calle del Humilladero","right","Calle de Campoamor"
2,10,3291,1245,1237,40.4266942,-3.6969638,37,19,"left","Calle del Humilladero","right","Calle de Campoamor"
2,10,3291,1245,1237,40.4264474,-3.6966527,87,50,"left","Calle del Humilladero","right","Calle de Campoamor"
2,10,3291,1245,1237,40.4259002,-3.6959231,170,51,"left","Calle del Humilladero","right","Calle de Campoamor"
2,10,3291,1245,1237,40.4271555,-3.6947751,0,0,"left","Calle del Humilladero","right","Calle de Campoamor"
3,10,3013,1123,1115,40.4112554,-3.7086153,19,12,"right","Plaza de la Cebada","right","Calle de Campoamor"
3,10,3013,1123,1115,40.4112446,-3.7084866,350,120,"right","Plaza de la Cebada","right","Calle de Campoamor"
3,10,3013,1123,1115,40.4139376,-3.7074673,297,90,"right","Plaza de la Cebada","right","Calle de Campoamor"
3,10,3013,1123,1115,40.4164267,-3.7083685,43,16,"right","Plaza de la Cebada","right","Calle de Campoamor"
3,10,3013,1123,1115,40.4167485,-3.708508,194,58,"right","Plaza de la Cebada","right","Calle de Campoamor"
3,10,3013,1123,1115,40.4181969,-3.7072957,8,20,"right","Plaza de la Cebada","right","Calle de Campoamor"
3,10,3013,1123,1115,40.4182613,-3.70736,13,10,"right","Plaza de la Cebada","right","Calle de Campoamor"
3,10,3013,1123,1115,40.4182398,-3.7075102,60,21,"right","Plaza de la Cebada","right","Calle de Campoamor"
3,10,3013,1123,1115,40.4183257,-3.7082076,15,4,"right","Plaza de la Cebada","right","Calle de Campoamor"
3,10,3013,1123,1115,40.4183471,-3.70839,6,12,"right","Plaza de la Cebada","right","Calle de Campoamor"
3,10,3013,1123,1115,40.4183578,-3.7084651,175,65,"right","Plaza de la Cebada","right","Calle de Campoamor"
3,10,3013,1123,1115,40.4198706,-3.7079394,79,34,"right","Plaza de la Cebada","right","Calle de Campoamor"
3,10,3013,1123,1115,40.4205036,-3.7083793,135,49,"right","Plaza de la Cebada","right","Calle de Campoamor"
3,10,3013,1123,1115,40.4208577,-3.7068558,165,57,"right","Plaza de la Cebada","right","Calle de Campoamor"
3,10,3013,1123,1115,40.4219306,-3.7055254,156,47,"right","Plaza de la Cebada","right","Calle de Campoamor"
3,10,3013,1123,1115,40.4229605,-3.7042701,48,13,"right","Plaza de la Cebada","right","Calle de Campoamor"
3,10,3013,1123,1115,40.4232502,-3.7038517,177,61,"right","Plaza de la Cebada","right","Calle de Campoamor"
3,10,3013,1123,1115,40.4244733,-3.7025213,36,36,"right","Plaza de la Cebada","right","Calle de Campoamor"
3,10,3013,1123,1115,40.424366,-3.7021136,196,70,"right","Plaza de la Cebada","right","Calle de Campoamor"
3,10,3013,1123,1115,40.4261148,-3.701781,51,22,"right","Plaza de la Cebada","right","Calle de Campoamor"
3,10,3013,1123,1115,40.4260612,-3.7011802,83,49,"right","Plaza de la Cebada","right","Calle de Campoamor"
3,10,3013,1123,1115,40.4253423,-3.7008905,342,109,"right","Plaza de la Cebada","right","Calle de Campoamor"
3,10,3013,1123,1115,40.4271019,-3.6976075,71,20,"right","Plaza de la Cebada","right","Calle de Campoamor"
3,10,3013,1123,1115,40.4266942,-3.6969638,37,19,"right","Plaza de la Cebada","right","Calle de Campoamor"
3,10,3013,1123,1115,40.4264474,-3.6966527,87,50,"right","Plaza de la Cebada","right","Calle de Campoamor"
3,10,3013,1123,1115,40.4259002,-3.6959231,170,51,"right","Plaza de la Cebada","right","Calle de Campoamor"
3,10,3013,1123,1115,40.4271555,-3.6947751,0,0,"right","Plaza de la Cebada","right","Calle de Campoamor"
4,10,1789,678,670,40.4202354,-3.7081647,35,17,"right","Plaza de Santo Domingo","right","Calle de Campoamor"
4,10,1789,678,670,40.4205036,-3.7083793,135,49,"right","Plaza de Santo Domingo","right","Calle de Campoamor"
4,10,1789,678,670,40.4208577,-3.7068558,165,57,"right","Plaza de Santo Domingo","right","Calle de Campoamor"
4,10,1789,678,670,40.4219306,-3.7055254,156,47,"right","Plaza de Santo Domingo","right","Calle de Campoamor"
4,10,1789,678,670,40.4229605,-3.7042701,48,13,"right","Plaza de Santo Domingo","right","Calle de Campoamor"
4,10,1789,678,670,40.4232502,-3.7038517,177,61,"right","Plaza de Santo Domingo","right","Calle de Campoamor"
4,10,1789,678,670,40.4244733,-3.7025213,36,36,"right","Plaza de Santo Domingo","right","Calle de Campoamor"
4,10,1789,678,670,40.424366,-3.7021136,196,70,"right","Plaza de Santo Domingo","right","Calle de Campoamor"
4,10,1789,678,670,40.4261148,-3.701781,51,22,"right","Plaza de Santo Domingo","right","Calle de Campoamor"
4,10,1789,678,670,40.4260612,-3.7011802,83,49,"right","Plaza de Santo Domingo","right","Calle de Campoamor"
4,10,1789,678,670,40.4253423,-3.7008905,342,109,"right","Plaza de Santo Domingo","right","Calle de Campoamor"
4,10,1789,678,670,40.4271019,-3.6976075,71,20,"right","Plaza de Santo Domingo","right","Calle de Campoamor"
4,10,1789,678,670,40.4266942,-3.6969638,37,19,"right","Plaza de Santo Domingo","right","Calle de Campoamor"
4,10,1789,678,670,40.4264474,-3.6966527,87,50,"right","Plaza de Santo Domingo","right","Calle de Campoamor"
4,10,1789,678,670,40.4259002,-3.6959231,170,51,"right","Plaza de Santo Domingo","right","Calle de Campoamor"
4,10,1789,678,670,40.4271555,-3.6947751,0,0,"right","Plaza de Santo Domingo","right","Calle de Campoamor"
5,10,4849,1302,1182,40.4097449,-3.7138335,210,76,"left","Calle del Rosario","right","Calle de Génova"
5,10,4849,1302,1182,40.4088521,-3.71575,51,32,"left","Calle del Rosario","right","Calle de Génova"
5,10,4849,1302,1182,40.4085624,-3.7152779,176,97,"left","Calle del Rosario","right","Calle de Génova"
5,10,4849,1302,1182,40.4093349,-3.7134647,116,26,"left","Calle del Rosario","right","Calle de Génova"
5,10,4849,1302,1182,40.4103112,-3.7138939,27,15,"left","Calle del Rosario","right","Calle de Génova"
5,10,4849,1302,1182,40.4105258,-3.7138188,53,32,"left","Calle del Rosario","right","Calle de Génova"
5,10,4849,1302,1182,40.410955,-3.7139475,1233,245,"left","Calle del Rosario","right","Calle de Génova"
5,10,4849,1302,1182,40.4219842,-3.7130892,227,73,"left","Calle del Rosario","right","Calle de Génova"
5,10,4849,1302,1182,40.4235399,-3.7148166,343,142,"left","Calle del Rosario","right","Calle de Génova"
5,10,4849,1302,1182,40.426383,-3.7131965,538,130,"left","Calle del Rosario","right","Calle de Génova"
5,10,4849,1302,1182,40.4306102,-3.7162435,867,146,"left","Calle del Rosario","right","Calle de Génova"
5,10,4849,1302,1182,40.4296231,-3.7061155,295,48,"left","Calle del Rosario","right","Calle de Génova"
5,10,4849,1302,1182,40.429076,-3.7027252,70,15,"left","Calle del Rosario","right","Calle de Génova"
5,10,4849,1302,1182,40.428915,-3.7019205,480,78,"left","Calle del Rosario","right","Calle de Génova"
5,10,4849,1302,1182,40.42781,-3.6964488,122,23,"left","Calle del Rosario","right","Calle de Génova"
5,10,4849,1302,1182,40.4273701,-3.6951613,41,4,"left","Calle del Rosario","right","Calle de Génova"
5,10,4849,1302,1182,40.4271555,-3.6947751,0,0,"left","Calle del Rosario","right","Calle de Génova"
6,10,4254,1042,924,40.4106545,-3.7137759,5,7,"right","Plaza de San Francisco","right","Calle de Génova"
6,10,4254,1042,924,40.4106867,-3.7138188,33,13,"right","Plaza de San Francisco","right","Calle de Génova"
6,10,4254,1042,924,40.410955,-3.7139475,1233,245,"right","Plaza de San Francisco","right","Calle de Génova"
6,10,4254,1042,924,40.4219842,-3.7130892,227,73,"right","Plaza de San Francisco","right","Calle de Génova"
6,10,4254,1042,924,40.4235399,-3.7148166,343,142,"right","Plaza de San Francisco","right","Calle de Génova"
