"route_id","i","j","distance","traffic_time","base_time","route_lat","route_long","start_street_side","start_street_name","stop_street_side","stop_street_name","step_id"
"30",6,13,4129,976,924,40.4290867,-3.7028217,"right","Plaza de San Francisco","left","Travesía de la Florida",3944
"30",6,13,4129,976,924,40.429076,-3.7027252,"right","Plaza de San Francisco","left","Travesía de la Florida",3945
"30",6,13,4129,976,924,40.4289901,-3.7023711,"right","Plaza de San Francisco","left","Travesía de la Florida",3946
"30",6,13,4129,976,924,40.4289472,-3.702178,"right","Plaza de San Francisco","left","Travesía de la Florida",3947
"30",6,13,4129,976,924,40.428915,-3.7019205,"right","Plaza de San Francisco","left","Travesía de la Florida",3948
"30",6,13,4129,976,924,40.4288507,-3.7016094,"right","Plaza de San Francisco","left","Travesía de la Florida",3949
"30",6,13,4129,976,924,40.4288721,-3.7015021,"right","Plaza de San Francisco","left","Travesía de la Florida",3950
"30",6,13,4129,976,924,40.4288399,-3.7013626,"right","Plaza de San Francisco","left","Travesía de la Florida",3951
"30",6,13,4129,976,924,40.4287863,-3.7011051,"right","Plaza de San Francisco","left","Travesía de la Florida",3952
"30",6,13,4129,976,924,40.4287434,-3.7008369,"right","Plaza de San Francisco","left","Travesía de la Florida",3953
"30",6,13,4129,976,924,40.4286575,-3.7004936,"right","Plaza de San Francisco","left","Travesía de la Florida",3954
"30",6,13,4129,976,924,40.4285717,-3.7000859,"right","Plaza de San Francisco","left","Travesía de la Florida",3955
"30",6,13,4129,976,924,40.4284859,-3.6997104,"right","Plaza de San Francisco","left","Travesía de la Florida",3956
"30",6,13,4129,976,924,40.4284644,-3.6995709,"right","Plaza de San Francisco","left","Travesía de la Florida",3957
"30",6,13,4129,976,924,40.4284215,-3.6993885,"right","Plaza de San Francisco","left","Travesía de la Florida",3958
"30",6,13,4129,976,924,40.4283786,-3.6991954,"right","Plaza de San Francisco","left","Travesía de la Florida",3959
"30",6,13,4129,976,924,40.428282,-3.6986911,"right","Plaza de San Francisco","left","Travesía de la Florida",3960
"30",6,13,4129,976,924,40.4282176,-3.6984015,"right","Plaza de San Francisco","left","Travesía de la Florida",3961
"30",6,13,4129,976,924,40.4281425,-3.6980045,"right","Plaza de San Francisco","left","Travesía de la Florida",3962
"30",6,13,4129,976,924,40.4274988,-3.6982512,"right","Plaza de San Francisco","left","Travesía de la Florida",3963
"30",6,13,4129,976,924,40.4273057,-3.6979401,"right","Plaza de San Francisco","left","Travesía de la Florida",3964
"30",6,13,4129,976,924,40.4268873,-3.6984873,"right","Plaza de San Francisco","left","Travesía de la Florida",3965
"31",10,7,3201,1016,996,40.4271555,-3.6947751,"right","Calle de Génova","right","Plaza del Humilladero",3966
"31",10,7,3201,1016,996,40.4269624,-3.694346,"right","Calle de Génova","right","Plaza del Humilladero",3967
"31",10,7,3201,1016,996,40.4267478,-3.6939275,"right","Calle de Génova","right","Plaza del Humilladero",3968
"31",10,7,3201,1016,996,40.4267049,-3.6938524,"right","Calle de Génova","right","Plaza del Humilladero",3969
"31",10,7,3201,1016,996,40.426501,-3.693434,"right","Calle de Génova","right","Plaza del Humilladero",3970
"31",10,7,3201,1016,996,40.4261363,-3.6927044,"right","Calle de Génova","right","Plaza del Humilladero",3971
"31",10,7,3201,1016,996,40.4261041,-3.6926293,"right","Calle de Génova","right","Plaza del Humilladero",3972
"31",10,7,3201,1016,996,40.4260182,-3.6924577,"right","Calle de Génova","right","Plaza del Humilladero",3973
"31",10,7,3201,1016,996,40.42575,-3.6919105,"right","Calle de Génova","right","Plaza del Humilladero",3974
"31",10,7,3201,1016,996,40.4255676,-3.6915672,"right","Calle de Génova","right","Plaza del Humilladero",3975
"31",10,7,3201,1016,996,40.4254925,-3.6915135,"right","Calle de Génova","right","Plaza del Humilladero",3976
"31",10,7,3201,1016,996,40.4254174,-3.691417,"right","Calle de Génova","right","Plaza del Humilladero",3977
"31",10,7,3201,1016,996,40.4252994,-3.6912024,"right","Calle de Génova","right","Plaza del Humilladero",3978
"31",10,7,3201,1016,996,40.4252458,-3.6910737,"right","Calle de Génova","right","Plaza del Humilladero",3979
"31",10,7,3201,1016,996,40.4252243,-3.6909342,"right","Calle de Génova","right","Plaza del Humilladero",3980
"31",10,7,3201,1016,996,40.4251814,-3.6909235,"right","Calle de Génova","right","Plaza del Humilladero",3981
"31",10,7,3201,1016,996,40.4251492,-3.690902,"right","Calle de Génova","right","Plaza del Humilladero",3982
"31",10,7,3201,1016,996,40.4250848,-3.6909664,"right","Calle de Génova","right","Plaza del Humilladero",3983
"31",10,7,3201,1016,996,40.4250205,-3.6909986,"right","Calle de Génova","right","Plaza del Humilladero",3984
"31",10,7,3201,1016,996,40.4248381,-3.6910415,"right","Calle de Génova","right","Plaza del Humilladero",3985
"31",10,7,3201,1016,996,40.4246771,-3.6911166,"right","Calle de Génova","right","Plaza del Humilladero",3986
"31",10,7,3201,1016,996,40.4234326,-3.6916852,"right","Calle de Génova","right","Plaza del Humilladero",3987
"31",10,7,3201,1016,996,40.4232502,-3.691771,"right","Calle de Génova","right","Plaza del Humilladero",3988
"31",10,7,3201,1016,996,40.4224455,-3.6921251,"right","Calle de Génova","right","Plaza del Humilladero",3989
"31",10,7,3201,1016,996,40.4218876,-3.6924148,"right","Calle de Génova","right","Plaza del Humilladero",3990
"31",10,7,3201,1016,996,40.4202247,-3.6931765,"right","Calle de Génova","right","Plaza del Humilladero",3991
"31",10,7,3201,1016,996,40.4199135,-3.6933482,"right","Calle de Génova","right","Plaza del Humilladero",3992
"31",10,7,3201,1016,996,40.4197741,-3.693434,"right","Calle de Génova","right","Plaza del Humilladero",3993
"31",10,7,3201,1016,996,40.4196882,-3.6934876,"right","Calle de Génova","right","Plaza del Humilladero",3994
"31",10,7,3201,1016,996,40.4196024,-3.6935627,"right","Calle de Génova","right","Plaza del Humilladero",3995
"31",10,7,3201,1016,996,40.4194093,-3.6936593,"right","Calle de Génova","right","Plaza del Humilladero",3996
"31",10,7,3201,1016,996,40.4193342,-3.6939061,"right","Calle de Génova","right","Plaza del Humilladero",3997
"31",10,7,3201,1016,996,40.4192054,-3.6942172,"right","Calle de Génova","right","Plaza del Humilladero",3998
"31",10,7,3201,1016,996,40.4190981,-3.6948609,"right","Calle de Génova","right","Plaza del Humilladero",3999
"31",10,7,3201,1016,996,40.4190445,-3.695215,"right","Calle de Génova","right","Plaza del Humilladero",4000
"31",10,7,3201,1016,996,40.4189801,-3.6955369,"right","Calle de Génova","right","Plaza del Humilladero",4001
"31",10,7,3201,1016,996,40.418905,-3.695848,"right","Calle de Génova","right","Plaza del Humilladero",4002
"31",10,7,3201,1016,996,40.4188728,-3.6960089,"right","Calle de Génova","right","Plaza del Humilladero",4003
"31",10,7,3201,1016,996,40.4187548,-3.6964166,"right","Calle de Génova","right","Plaza del Humilladero",4004
"31",10,7,3201,1016,996,40.4187548,-3.6964595,"right","Calle de Génova","right","Plaza del Humilladero",4005
"31",10,7,3201,1016,996,40.4187012,-3.6966527,"right","Calle de Génova","right","Plaza del Humilladero",4006
"31",10,7,3201,1016,996,40.4186368,-3.6968994,"right","Calle de Génova","right","Plaza del Humilladero",4007
"31",10,7,3201,1016,996,40.4185832,-3.6971247,"right","Calle de Génova","right","Plaza del Humilladero",4008
"31",10,7,3201,1016,996,40.4185188,-3.6973715,"right","Calle de Génova","right","Plaza del Humilladero",4009
"31",10,7,3201,1016,996,40.4184544,-3.697629,"right","Calle de Génova","right","Plaza del Humilladero",4010
"31",10,7,3201,1016,996,40.4183042,-3.6981761,"right","Calle de Génova","right","Plaza del Humilladero",4011
"31",10,7,3201,1016,996,40.4181969,-3.6985624,"right","Calle de Génova","right","Plaza del Humilladero",4012
"31",10,7,3201,1016,996,40.4181647,-3.6986697,"right","Calle de Génova","right","Plaza del Humilladero",4013
"31",10,7,3201,1016,996,40.4180789,-3.6987555,"right","Calle de Génova","right","Plaza del Humilladero",4014
"31",10,7,3201,1016,996,40.4180145,-3.698895,"right","Calle de Génova","right","Plaza del Humilladero",4015
"31",10,7,3201,1016,996,40.4178751,-3.6992812,"right","Calle de Génova","right","Plaza del Humilladero",4016
"31",10,7,3201,1016,996,40.4178536,-3.6993349,"right","Calle de Génova","right","Plaza del Humilladero",4017
"31",10,7,3201,1016,996,40.4178107,-3.6994529,"right","Calle de Génova","right","Plaza del Humilladero",4018
"31",10,7,3201,1016,996,40.4176819,-3.6996245,"right","Calle de Génova","right","Plaza del Humilladero",4019
"31",10,7,3201,1016,996,40.4175854,-3.6996996,"right","Calle de Génova","right","Plaza del Humilladero",4020
"31",10,7,3201,1016,996,40.4171669,-3.700043,"right","Calle de Génova","right","Plaza del Humilladero",4021
"31",10,7,3201,1016,996,40.4169953,-3.700161,"right","Calle de Génova","right","Plaza del Humilladero",4022
"31",10,7,3201,1016,996,40.4167271,-3.7003541,"right","Calle de Génova","right","Plaza del Humilladero",4023
"31",10,7,3201,1016,996,40.4166198,-3.7004399,"right","Calle de Génova","right","Plaza del Humilladero",4024
"31",10,7,3201,1016,996,40.4164803,-3.700397,"right","Calle de Génova","right","Plaza del Humilladero",4025
"31",10,7,3201,1016,996,40.4151392,-3.7002683,"right","Calle de Génova","right","Plaza del Humilladero",4026
"31",10,7,3201,1016,996,40.4150212,-3.7002575,"right","Calle de Génova","right","Plaza del Humilladero",4027
"31",10,7,3201,1016,996,40.4148281,-3.7003219,"right","Calle de Génova","right","Plaza del Humilladero",4028
"31",10,7,3201,1016,996,40.4147422,-3.7003112,"right","Calle de Génova","right","Plaza del Humilladero",4029
"31",10,7,3201,1016,996,40.4146993,-3.7003005,"right","Calle de Génova","right","Plaza del Humilladero",4030
"31",10,7,3201,1016,996,40.4145384,-3.7001932,"right","Calle de Génova","right","Plaza del Humilladero",4031
"31",10,7,3201,1016,996,40.4144955,-3.7004721,"right","Calle de Génova","right","Plaza del Humilladero",4032
"31",10,7,3201,1016,996,40.4144633,-3.7007082,"right","Calle de Génova","right","Plaza del Humilladero",4033
"31",10,7,3201,1016,996,40.4144204,-3.7013412,"right","Calle de Génova","right","Plaza del Humilladero",4034
"31",10,7,3201,1016,996,40.414356,-3.7013948,"right","Calle de Génova","right","Plaza del Humilladero",4035
"31",10,7,3201,1016,996,40.4141307,-3.7014377,"right","Calle de Génova","right","Plaza del Humilladero",4036
"31",10,7,3201,1016,996,40.4136479,-3.7016416,"right","Calle de Génova","right","Plaza del Humilladero",4037
"31",10,7,3201,1016,996,40.4135406,-3.7017167,"right","Calle de Génova","right","Plaza del Humilladero",4038
"31",10,7,3201,1016,996,40.4137123,-3.7021995,"right","Calle de Génova","right","Plaza del Humilladero",4039
"31",10,7,3201,1016,996,40.4139268,-3.7028432,"right","Calle de Génova","right","Plaza del Humilladero",4040
"31",10,7,3201,1016,996,40.41412,-3.7034011,"right","Calle de Génova","right","Plaza del Humilladero",4041
"31",10,7,3201,1016,996,40.4141629,-3.7034976,"right","Calle de Génova","right","Plaza del Humilladero",4042
"31",10,7,3201,1016,996,40.4141951,-3.703562,"right","Calle de Génova","right","Plaza del Humilladero",4043
"31",10,7,3201,1016,996,40.4142058,-3.7036157,"right","Calle de Génova","right","Plaza del Humilladero",4044
"31",10,7,3201,1016,996,40.4143023,-3.7039161,"right","Calle de Génova","right","Plaza del Humilladero",4045
"31",10,7,3201,1016,996,40.4141951,-3.7041521,"right","Calle de Génova","right","Plaza del Humilladero",4046
"31",10,7,3201,1016,996,40.4141307,-3.7043238,"right","Calle de Génova","right","Plaza del Humilladero",4047
"31",10,7,3201,1016,996,40.4139912,-3.7045813,"right","Calle de Génova","right","Plaza del Humilladero",4048
"31",10,7,3201,1016,996,40.4139376,-3.7047851,"right","Calle de Génova","right","Plaza del Humilladero",4049
"31",10,7,3201,1016,996,40.4139483,-3.705107,"right","Calle de Génova","right","Plaza del Humilladero",4050
"31",10,7,3201,1016,996,40.4139912,-3.705579,"right","Calle de Génova","right","Plaza del Humilladero",4051
"31",10,7,3201,1016,996,40.4140019,-3.7058151,"right","Calle de Génova","right","Plaza del Humilladero",4052
"31",10,7,3201,1016,996,40.4139912,-3.7061584,"right","Calle de Génova","right","Plaza del Humilladero",4053
"31",10,7,3201,1016,996,40.4139483,-3.7064052,"right","Calle de Génova","right","Plaza del Humilladero",4054
"31",10,7,3201,1016,996,40.4138947,-3.7065983,"right","Calle de Génova","right","Plaza del Humilladero",4055
"31",10,7,3201,1016,996,40.4136372,-3.7073064,"right","Calle de Génova","right","Plaza del Humilladero",4056
"31",10,7,3201,1016,996,40.413605,-3.7074459,"right","Calle de Génova","right","Plaza del Humilladero",4057
"31",10,7,3201,1016,996,40.4135621,-3.707757,"right","Calle de Génova","right","Plaza del Humilladero",4058
"31",10,7,3201,1016,996,40.4135942,-3.7078428,"right","Calle de Génova","right","Plaza del Humilladero",4059
"31",10,7,3201,1016,996,40.4136908,-3.7081432,"right","Calle de Génova","right","Plaza del Humilladero",4060
"31",10,7,3201,1016,996,40.413723,-3.7081969,"right","Calle de Génova","right","Plaza del Humilladero",4061
"31",10,7,3201,1016,996,40.4137552,-3.7083042,"right","Calle de Génova","right","Plaza del Humilladero",4062
"31",10,7,3201,1016,996,40.4137874,-3.7085617,"right","Calle de Génova","right","Plaza del Humilladero",4063
"31",10,7,3201,1016,996,40.4137874,-3.7086689,"right","Calle de Génova","right","Plaza del Humilladero",4064
"31",10,7,3201,1016,996,40.4137766,-3.708787,"right","Calle de Génova","right","Plaza del Humilladero",4065
"31",10,7,3201,1016,996,40.4137552,-3.7089801,"right","Calle de Génova","right","Plaza del Humilladero",4066
"31",10,7,3201,1016,996,40.4137015,-3.7094736,"right","Calle de Génova","right","Plaza del Humilladero",4067
"31",10,7,3201,1016,996,40.4135835,-3.7100208,"right","Calle de Génova","right","Plaza del Humilladero",4068
"31",10,7,3201,1016,996,40.4135191,-3.710171,"right","Calle de Génova","right","Plaza del Humilladero",4069
"31",10,7,3201,1016,996,40.4135084,-3.7102246,"right","Calle de Génova","right","Plaza del Humilladero",4070
"31",10,7,3201,1016,996,40.4134977,-3.7102354,"right","Calle de Génova","right","Plaza del Humilladero",4071
"31",10,7,3201,1016,996,40.4135084,-3.7104285,"right","Calle de Génova","right","Plaza del Humilladero",4072
"31",10,7,3201,1016,996,40.4133046,-3.710525,"right","Calle de Génova","right","Plaza del Humilladero",4073
"31",10,7,3201,1016,996,40.4132509,-3.7105358,"right","Calle de Génova","right","Plaza del Humilladero",4074
"31",10,7,3201,1016,996,40.4131007,-3.7105572,"right","Calle de Génova","right","Plaza del Humilladero",4075
"31",10,7,3201,1016,996,40.4124033,-3.7107289,"right","Calle de Génova","right","Plaza del Humilladero",4076
"31",10,7,3201,1016,996,40.4120386,-3.7107611,"right","Calle de Génova","right","Plaza del Humilladero",4077
"31",10,7,3201,1016,996,40.4119098,-3.7107503,"right","Calle de Génova","right","Plaza del Humilladero",4078
"31",10,7,3201,1016,996,40.4116523,-3.7106216,"right","Calle de Génova","right","Plaza del Humilladero",4079
"32",7,10,3170,1185,1185,40.4116523,-3.7106216,"right","Plaza del Humilladero","right","Calle de Campoamor",4080
"32",7,10,3170,1185,1185,40.4116094,-3.7104821,"right","Plaza del Humilladero","right","Calle de Campoamor",4081
"32",7,10,3170,1185,1185,40.4122317,-3.7090445,"right","Plaza del Humilladero","right","Calle de Campoamor",4082
"32",7,10,3170,1185,1185,40.4125428,-3.7084651,"right","Plaza del Humilladero","right","Calle de Campoamor",4083
"32",7,10,3170,1185,1185,40.4129183,-3.7083685,"right","Plaza del Humilladero","right","Calle de Campoamor",4084
"32",7,10,3170,1185,1185,40.4129934,-3.7083149,"right","Plaza del Humilladero","right","Calle de Campoamor",4085
"32",7,10,3170,1185,1185,40.4135621,-3.707757,"right","Plaza del Humilladero","right","Calle de Campoamor",4086
"32",7,10,3170,1185,1185,40.4133475,-3.7074351,"right","Plaza del Humilladero","right","Calle de Campoamor",4087
"32",7,10,3170,1185,1185,40.4133046,-3.7072849,"right","Plaza del Humilladero","right","Calle de Campoamor",4088
"32",7,10,3170,1185,1185,40.4130256,-3.7064588,"right","Plaza del Humilladero","right","Calle de Campoamor",4089
"32",7,10,3170,1185,1185,40.4128754,-3.7060082,"right","Plaza del Humilladero","right","Calle de Campoamor",4090
"32",7,10,3170,1185,1185,40.4127252,-3.7054825,"right","Plaza del Humilladero","right","Calle de Campoamor",4091
"32",7,10,3170,1185,1185,40.4125857,-3.7050855,"right","Plaza del Humilladero","right","Calle de Campoamor",4092
"32",7,10,3170,1185,1185,40.4125321,-3.7048817,"right","Plaza del Humilladero","right","Calle de Campoamor",4093
"32",7,10,3170,1185,1185,40.4124892,-3.7041843,"right","Plaza del Humilladero","right","Calle de Campoamor",4094
"32",7,10,3170,1185,1185,40.4124999,-3.703959,"right","Plaza del Humilladero","right","Calle de Campoamor",4095
"32",7,10,3170,1185,1185,40.4125106,-3.7036479,"right","Plaza del Humilladero","right","Calle de Campoamor",4096
"32",7,10,3170,1185,1185,40.4125106,-3.7034547,"right","Plaza del Humilladero","right","Calle de Campoamor",4097
"32",7,10,3170,1185,1185,40.4138303,-3.7028968,"right","Plaza del Humilladero","right","Calle de Campoamor",4098
"32",7,10,3170,1185,1185,40.4139268,-3.7028432,"right","Plaza del Humilladero","right","Calle de Campoamor",4099
"32",7,10,3170,1185,1185,40.41412,-3.7034011,"right","Plaza del Humilladero","right","Calle de Campoamor",4100
"32",7,10,3170,1185,1185,40.4142058,-3.7033904,"right","Plaza del Humilladero","right","Calle de Campoamor",4101
"32",7,10,3170,1185,1185,40.4143453,-3.7032616,"right","Plaza del Humilladero","right","Calle de Campoamor",4102
"32",7,10,3170,1185,1185,40.4145169,-3.7031114,"right","Plaza del Humilladero","right","Calle de Campoamor",4103
"32",7,10,3170,1185,1185,40.4149783,-3.7025642,"right","Plaza del Humilladero","right","Calle de Campoamor",4104
"32",7,10,3170,1185,1185,40.4151607,-3.7023175,"right","Plaza del Humilladero","right","Calle de Campoamor",4105
"32",7,10,3170,1185,1185,40.4156435,-3.7016845,"right","Plaza del Humilladero","right","Calle de Campoamor",4106
"32",7,10,3170,1185,1185,40.4159331,-3.7012339,"right","Plaza del Humilladero","right","Calle de Campoamor",4107
"32",7,10,3170,1185,1185,40.4162228,-3.7008262,"right","Plaza del Humilladero","right","Calle de Campoamor",4108
"32",7,10,3170,1185,1185,40.416255,-3.7007833,"right","Plaza del Humilladero","right","Calle de Campoamor",4109
"32",7,10,3170,1185,1185,40.4162979,-3.7007296,"right","Plaza del Humilladero","right","Calle de Campoamor",4110
"32",7,10,3170,1185,1185,40.4165018,-3.700515,"right","Plaza del Humilladero","right","Calle de Campoamor",4111
"32",7,10,3170,1185,1185,40.4166198,-3.7004399,"right","Plaza del Humilladero","right","Calle de Campoamor",4112
"32",7,10,3170,1185,1185,40.416609,-3.7002683,"right","Plaza del Humilladero","right","Calle de Campoamor",4113
"32",7,10,3170,1185,1185,40.4165876,-3.6996353,"right","Plaza del Humilladero","right","Calle de Campoamor",4114
"32",7,10,3170,1185,1185,40.4165769,-3.6988413,"right","Plaza del Humilladero","right","Calle de Campoamor",4115
"32",7,10,3170,1185,1185,40.4165661,-3.6987019,"right","Plaza del Humilladero","right","Calle de Campoamor",4116
"32",7,10,3170,1185,1185,40.4165769,-3.6985409,"right","Plaza del Humilladero","right","Calle de Campoamor",4117
"32",7,10,3170,1185,1185,40.4165983,-3.6984658,"right","Plaza del Humilladero","right","Calle de Campoamor",4118
"32",7,10,3170,1185,1185,40.4166412,-3.6984122,"right","Plaza del Humilladero","right","Calle de Campoamor",4119
"32",7,10,3170,1185,1185,40.4166949,-3.69838,"right","Plaza del Humilladero","right","Calle de Campoamor",4120
"32",7,10,3170,1185,1185,40.4167807,-3.6983907,"right","Plaza del Humilladero","right","Calle de Campoamor",4121
"32",7,10,3170,1185,1185,40.4171026,-3.6984229,"right","Plaza del Humilladero","right","Calle de Campoamor",4122
"32",7,10,3170,1185,1185,40.4174566,-3.6984658,"right","Plaza del Humilladero","right","Calle de Campoamor",4123
"32",7,10,3170,1185,1185,40.4175103,-3.6984766,"right","Plaza del Humilladero","right","Calle de Campoamor",4124
"32",7,10,3170,1185,1185,40.4178321,-3.6985195,"right","Plaza del Humilladero","right","Calle de Campoamor",4125
"32",7,10,3170,1185,1185,40.418036,-3.6985409,"right","Plaza del Humilladero","right","Calle de Campoamor",4126
"32",7,10,3170,1185,1185,40.4181969,-3.6985624,"right","Plaza del Humilladero","right","Calle de Campoamor",4127
"32",7,10,3170,1185,1185,40.4181647,-3.6986697,"right","Plaza del Humilladero","right","Calle de Campoamor",4128
"32",7,10,3170,1185,1185,40.4180253,-3.6991954,"right","Plaza del Humilladero","right","Calle de Campoamor",4129
"32",7,10,3170,1185,1185,40.4180253,-3.6992919,"right","Plaza del Humilladero","right","Calle de Campoamor",4130
"32",7,10,3170,1185,1185,40.4180467,-3.6993456,"right","Plaza del Humilladero","right","Calle de Campoamor",4131
"32",7,10,3170,1185,1185,40.418154,-3.6994314,"right","Plaza del Humilladero","right","Calle de Campoamor",4132
"32",7,10,3170,1185,1185,40.4185295,-3.6995709,"right","Plaza del Humilladero","right","Calle de Campoamor",4133
"32",7,10,3170,1185,1185,40.4189157,-3.6996675,"right","Plaza del Humilladero","right","Calle de Campoamor",4134
"32",7,10,3170,1185,1185,40.4192805,-3.6997426,"right","Plaza del Humilladero","right","Calle de Campoamor",4135
"32",7,10,3170,1185,1185,40.4196239,-3.6996889,"right","Plaza del Humilladero","right","Calle de Campoamor",4136
"32",7,10,3170,1185,1185,40.4197526,-3.699646,"right","Plaza del Humilladero","right","Calle de Campoamor",4137
"32",7,10,3170,1185,1185,40.4199243,-3.7003863,"right","Plaza del Humilladero","right","Calle de Campoamor",4138
"32",7,10,3170,1185,1185,40.4200101,-3.7011802,"right","Plaza del Humilladero","right","Calle de Campoamor",4139
"32",7,10,3170,1185,1185,40.4201388,-3.7011266,"right","Plaza del Humilladero","right","Calle de Campoamor",4140
"32",7,10,3170,1185,1185,40.4205358,-3.7008905,"right","Plaza del Humilladero","right","Calle de Campoamor",4141
"32",7,10,3170,1185,1185,40.4209864,-3.7006116,"right","Plaza del Humilladero","right","Calle de Campoamor",4142
"32",7,10,3170,1185,1185,40.4219091,-3.6999142,"right","Plaza del Humilladero","right","Calle de Campoamor",4143
"32",7,10,3170,1185,1185,40.422231,-3.6996782,"right","Plaza del Humilladero","right","Calle de Campoamor",4144
"32",7,10,3170,1185,1185,40.4227352,-3.6993134,"right","Plaza del Humilladero","right","Calle de Campoamor",4145
"32",7,10,3170,1185,1185,40.4232287,-3.6989486,"right","Plaza del Humilladero","right","Calle de Campoamor",4146
"32",7,10,3170,1185,1185,40.4234648,-3.6987984,"right","Plaza del Humilladero","right","Calle de Campoamor",4147
"32",7,10,3170,1185,1185,40.4236901,-3.6986375,"right","Plaza del Humilladero","right","Calle de Campoamor",4148
"32",7,10,3170,1185,1185,40.4243016,-3.698262,"right","Plaza del Humilladero","right","Calle de Campoamor",4149
"32",7,10,3170,1185,1185,40.4245484,-3.6981118,"right","Plaza del Humilladero","right","Calle de Campoamor",4150
"32",7,10,3170,1185,1185,40.4247415,-3.6979938,"right","Plaza del Humilladero","right","Calle de Campoamor",4151
"32",7,10,3170,1185,1185,40.4249239,-3.697865,"right","Plaza del Humilladero","right","Calle de Campoamor",4152
"32",7,10,3170,1185,1185,40.4250526,-3.6977899,"right","Plaza del Humilladero","right","Calle de Campoamor",4153
"32",7,10,3170,1185,1185,40.425117,-3.6977363,"right","Plaza del Humilladero","right","Calle de Campoamor",4154
"32",7,10,3170,1185,1185,40.4255676,-3.6974251,"right","Plaza del Humilladero","right","Calle de Campoamor",4155
"32",7,10,3170,1185,1185,40.4259539,-3.6971891,"right","Plaza del Humilladero","right","Calle de Campoamor",4156
"32",7,10,3170,1185,1185,40.4261148,-3.6971033,"right","Plaza del Humilladero","right","Calle de Campoamor",4157
"32",7,10,3170,1185,1185,40.4265225,-3.6968243,"right","Plaza del Humilladero","right","Calle de Campoamor",4158
"32",7,10,3170,1185,1185,40.4265547,-3.6967921,"right","Plaza del Humilladero","right","Calle de Campoamor",4159
"32",7,10,3170,1185,1185,40.4264474,-3.6966527,"right","Plaza del Humilladero","right","Calle de Campoamor",4160
"32",7,10,3170,1185,1185,40.4259002,-3.6959231,"right","Plaza del Humilladero","right","Calle de Campoamor",4161
"32",7,10,3170,1185,1185,40.4266083,-3.6952794,"right","Plaza del Humilladero","right","Calle de Campoamor",4162
"32",7,10,3170,1185,1185,40.4271555,-3.6947751,"right","Plaza del Humilladero","right","Calle de Campoamor",4163
"33",10,3,3033,938,918,40.4271555,-3.6947751,"right","Calle de Génova","left","Plaza de la Cebada",4164
"33",10,3,3033,938,918,40.4269624,-3.694346,"right","Calle de Génova","left","Plaza de la Cebada",4165
"33",10,3,3033,938,918,40.4267478,-3.6939275,"right","Calle de Génova","left","Plaza de la Cebada",4166
"33",10,3,3033,938,918,40.4267049,-3.6938524,"right","Calle de Génova","left","Plaza de la Cebada",4167
"33",10,3,3033,938,918,40.426501,-3.693434,"right","Calle de Génova","left","Plaza de la Cebada",4168
"33",10,3,3033,938,918,40.4261363,-3.6927044,"right","Calle de Génova","left","Plaza de la Cebada",4169
"33",10,3,3033,938,918,40.4261041,-3.6926293,"right","Calle de Génova","left","Plaza de la Cebada",4170
"33",10,3,3033,938,918,40.4260182,-3.6924577,"right","Calle de Génova","left","Plaza de la Cebada",4171
"33",10,3,3033,938,918,40.42575,-3.6919105,"right","Calle de Génova","left","Plaza de la Cebada",4172
"33",10,3,3033,938,918,40.4255676,-3.6915672,"right","Calle de Génova","left","Plaza de la Cebada",4173
"33",10,3,3033,938,918,40.4254925,-3.6915135,"right","Calle de Génova","left","Plaza de la Cebada",4174
"33",10,3,3033,938,918,40.4254174,-3.691417,"right","Calle de Génova","left","Plaza de la Cebada",4175
"33",10,3,3033,938,918,40.4252994,-3.6912024,"right","Calle de Génova","left","Plaza de la Cebada",4176
"33",10,3,3033,938,918,40.4252458,-3.6910737,"right","Calle de Génova","left","Plaza de la Cebada",4177
"33",10,3,3033,938,918,40.4252243,-3.6909342,"right","Calle de Génova","left","Plaza de la Cebada",4178
"33",10,3,3033,938,918,40.4251814,-3.6909235,"right","Calle de Génova","left","Plaza de la Cebada",4179
"33",10,3,3033,938,918,40.4251492,-3.690902,"right","Calle de Génova","left","Plaza de la Cebada",4180
"33",10,3,3033,938,918,40.4250848,-3.6909664,"right","Calle de Génova","left","Plaza de la Cebada",4181
"33",10,3,3033,938,918,40.4250205,-3.6909986,"right","Calle de Génova","left","Plaza de la Cebada",4182
"33",10,3,3033,938,918,40.4248381,-3.6910415,"right","Calle de Génova","left","Plaza de la Cebada",4183
"33",10,3,3033,938,918,40.4246771,-3.6911166,"right","Calle de Génova","left","Plaza de la Cebada",4184
"33",10,3,3033,938,918,40.4234326,-3.6916852,"right","Calle de Génova","left","Plaza de la Cebada",4185
"33",10,3,3033,938,918,40.4232502,-3.691771,"right","Calle de Génova","left","Plaza de la Cebada",4186
"33",10,3,3033,938,918,40.4224455,-3.6921251,"right","Calle de Génova","left","Plaza de la Cebada",4187
"33",10,3,3033,938,918,40.4218876,-3.6924148,"right","Calle de Génova","left","Plaza de la Cebada",4188
"33",10,3,3033,938,918,40.4202247,-3.6931765,"right","Calle de Génova","left","Plaza de la Cebada",4189
"33",10,3,3033,938,918,40.4199135,-3.6933482,"right","Calle de Génova","left","Plaza de la Cebada",4190
"33",10,3,3033,938,918,40.4197741,-3.693434,"right","Calle de Génova","left","Plaza de la Cebada",4191
"33",10,3,3033,938,918,40.4196882,-3.6934876,"right","Calle de Génova","left","Plaza de la Cebada",4192
